date,temperature,pressure,humidity,wind_dir,wind_speed,coluds_hight,rain,snow,fog,hail,drizzle,precipitation,ice_pellets,other
02.04.2021 12:00,7.7,775.6,78,9,7.0,8,0,0,0,0,0,0,0,0
02.04.2021 13:00,8.8,775.6,69,5,7.0,6,0,0,0,0,0,0,0,0
02.04.2021 14:00,10.2,775.6,53,5,6.0,9,0,0,0,0,0,0,0,0
02.04.2021 15:00,9.7,775.6,52,5,7.0,9,0,0,0,0,0,0,0,0
02.04.2021 16:00,9.9,775.7,55,5,8.0,9,0,0,0,0,0,0,0,0
02.04.2021 17:00,8.6,775.9,63,9,7.0,9,0,0,0,0,0,0,0,0
02.04.2021 18:00,8.2,776.0,64,5,7.0,6,0,0,0,0,0,0,0,0
02.04.2021 19:00,7.0,776.4,70,9,6.0,6,0,0,0,0,0,0,0,0
02.04.2021 20:00,6.1,776.8,73,9,5.0,10,0,0,0,0,0,0,0,0
02.04.2021 21:00,5.4,776.8,77,9,4.0,10,0,0,0,0,0,0,0,0
02.04.2021 22:00,5.5,777.2,79,9,4.0,6,0,0,0,0,0,0,0,0
02.04.2021 23:00,5.4,777.2,78,9,3.0,6,0,0,0,0,0,0,0,0
03.04.2021 00:00,5.3,777.1,70,9,6.0,6,0,0,0,0,0,0,0,0
03.04.2021 01:00,5.2,777.1,71,4,5.0,6,0,0,0,0,0,0,0,0
03.04.2021 02:00,4.1,777.2,78,4,5.0,6,0,0,0,0,0,0,0,0
03.04.2021 03:00,3.8,776.9,79,4,5.0,6,0,0,0,0,0,0,0,0
03.04.2021 04:00,3.8,776.8,79,4,5.0,6,0,0,0,0,0,0,0,0
03.04.2021 05:00,3.9,776.6,78,4,4.0,6,0,0,0,0,0,0,0,0
03.04.2021 06:00,4.8,776.5,75,4,5.0,6,0,0,0,0,0,0,0,0
03.04.2021 07:00,4.7,776.5,73,0,0.0,6,0,0,0,0,0,0,0,0
03.04.2021 08:00,5.0,776.7,72,7,4.0,6,0,0,0,0,0,0,0,0
03.04.2021 09:00,5.8,776.5,70,4,5.0,6,0,0,0,0,0,0,0,0
03.04.2021 10:00,6.6,776.6,69,4,6.0,6,0,0,0,0,0,0,0,0
03.04.2021 11:00,7.5,776.2,67,4,4.0,6,0,0,0,0,0,0,0,0
03.04.2021 12:00,7.9,776.2,65,9,4.0,6,0,0,0,0,0,0,0,0
03.04.2021 13:00,10.1,775.9,59,4,3.0,6,0,0,0,0,0,0,0,0
03.04.2021 14:00,11.4,775.5,55,9,2.0,10,0,0,0,0,0,0,0,0
03.04.2021 15:00,12.0,774.7,53,14,2.0,10,0,0,0,0,0,0,0,0
03.04.2021 16:00,12.2,774.1,58,11,3.0,10,0,0,0,0,0,0,0,0
03.04.2021 17:00,11.9,773.7,58,11,3.0,10,0,0,0,0,0,0,0,0
03.04.2021 18:00,11.6,773.3,59,13,3.0,10,0,0,0,0,0,0,0,0
03.04.2021 19:00,10.3,772.9,63,13,1.0,10,0,0,0,0,0,0,0,0
03.04.2021 20:00,8.7,772.8,68,16,1.0,10,0,0,0,0,0,0,0,0
03.04.2021 21:00,7.4,772.6,75,2,1.0,10,0,0,0,0,0,0,0,0
03.04.2021 22:00,6.0,772.4,80,5,1.0,10,0,0,0,0,0,0,0,0
03.04.2021 23:00,4.5,772.1,83,15,1.0,10,0,0,0,0,0,0,0,0
04.04.2021 00:00,4.9,771.5,83,3,1.0,10,0,0,0,0,0,0,0,0
04.04.2021 01:00,-1.1,760.0,74,4,13.0,9,0,0,0,0,0,0,0,0
04.04.2021 02:00,2.8,770.0,87,17,0.0,10,0,0,0,0,0,0,0,0
04.04.2021 03:00,1.7,769.3,93,17,0.0,10,0,0,0,0,0,0,0,0
04.04.2021 04:00,1.0,768.6,93,17,0.0,10,0,0,0,0,0,0,0,0
04.04.2021 05:00,0.7,767.4,89,5,1.0,10,0,0,0,0,0,0,0,0
04.04.2021 06:00,1.5,766.3,94,2,1.0,10,0,0,0,0,0,0,0,0
04.04.2021 07:00,-0.1,765.8,94,5,2.0,10,0,0,0,0,0,0,0,0
04.04.2021 08:00,2.2,765.3,95,8,1.0,10,0,0,0,0,0,0,0,0
04.04.2021 09:00,5.3,764.5,84,1,1.0,10,0,0,0,0,0,0,0,0
04.04.2021 10:00,11.2,763.3,44,7,2.0,10,0,0,0,0,0,0,0,0
04.04.2021 11:00,12.4,762.4,27,2,6.0,10,0,0,0,0,0,0,0,0
04.04.2021 12:00,11.5,761.3,35,7,9.0,10,0,0,0,0,0,0,0,0
04.04.2021 13:00,12.0,760.4,48,7,10.0,10,0,0,0,0,0,0,0,0
04.04.2021 14:00,10.5,760.1,54,2,13.0,10,0,0,0,0,0,0,0,0
04.04.2021 15:00,10.7,759.2,54,2,10.0,9,0,0,0,0,0,0,0,0
04.04.2021 16:00,10.3,758.2,59,2,10.0,9,0,0,0,0,0,0,0,0
04.04.2021 17:00,10.2,757.0,62,0,0.0,9,0,0,0,0,0,0,0,0
04.04.2021 18:00,9.9,756.7,67,7,7.0,9,0,0,0,0,0,0,0,0
04.04.2021 19:00,5.8,757.2,81,4,12.0,8,0,0,0,0,0,0,0,0
04.04.2021 20:00,5.8,757.2,62,7,10.0,7,0,0,0,0,0,0,0,0
04.04.2021 21:00,1.3,758.2,89,9,10.0,8,0,0,0,0,0,0,0,0
04.04.2021 22:00,0.9,758.5,91,4,8.0,5,0,1,0,0,0,0,0,0
04.04.2021 23:00,-0.8,759.0,96,0,0.0,5,0,1,0,0,0,0,0,0
05.04.2021 00:00,-0.4,759.2,71,4,12.0,7,0,0,0,0,0,0,0,0
05.04.2021 01:00,-1.1,760.0,74,4,13.0,9,0,0,0,0,0,0,0,0
05.04.2021 02:00,-2.7,760.8,83,0,0.0,8,0,0,0,0,0,0,0,0
05.04.2021 03:00,-2.7,761.1,74,0,0.0,6,0,0,0,0,0,0,0,0
05.04.2021 04:00,-3.0,761.3,78,0,0.0,6,0,0,0,0,0,0,0,0
05.04.2021 05:00,-2.9,761.2,74,0,0.0,7,0,0,0,0,0,0,0,0
05.04.2021 06:00,-2.6,761.3,74,0,0.0,7,0,0,0,0,0,0,0,0
05.04.2021 07:00,-2.5,761.5,79,0,0.0,7,0,0,0,0,0,0,0,0
05.04.2021 08:00,-1.9,761.5,78,0,0.0,9,0,0,0,0,0,0,0,0
05.04.2021 09:00,-1.5,761.8,83,0,0.0,6,0,0,0,0,0,0,0,0
05.04.2021 10:00,-0.2,761.8,69,0,0.0,10,0,0,0,0,0,0,0,0
05.04.2021 11:00,0.7,762.0,71,0,0.0,6,0,0,0,0,0,0,0,0
05.04.2021 12:00,1.2,761.9,70,0,0.0,6,0,1,0,0,0,0,0,0
05.04.2021 13:00,1.0,762.4,79,0,0.0,6,0,0,0,0,0,0,0,0
05.04.2021 14:00,1.7,762.8,73,0,0.0,6,0,0,0,0,0,0,0,0
05.04.2021 15:00,-0.5,763.6,91,0,0.0,4,0,1,0,0,0,0,0,0
05.04.2021 16:00,2.1,763.8,74,0,0.0,8,0,1,0,0,0,0,0,0
05.04.2021 17:00,1.8,764.1,70,0,0.0,9,0,0,0,0,0,0,0,0
05.04.2021 18:00,1.6,764.2,72,0,0.0,9,0,1,0,0,0,0,0,0
05.04.2021 19:00,1.8,764.4,66,0,0.0,9,0,1,0,0,0,0,0,0
05.04.2021 20:00,1.1,764.5,66,0,0.0,7,0,0,0,0,0,0,0,0
05.04.2021 21:00,0.8,764.5,67,0,0.0,10,0,0,0,0,0,0,0,0
05.04.2021 22:00,0.2,764.4,74,0,0.0,9,0,1,0,0,1,0,0,0
05.04.2021 23:00,-0.2,764.1,77,0,0.0,9,0,1,0,0,0,0,0,0
06.04.2021 00:00,-0.3,764.1,78,0,0.0,8,0,1,0,0,0,0,0,0
06.04.2021 01:00,0.2,764.2,80,9,8.0,8,0,1,0,0,0,0,0,0
06.04.2021 02:00,-0.7,763.6,77,4,10.0,9,0,0,0,0,0,1,0,0
06.04.2021 03:00,-0.5,763.6,77,4,7.0,7,0,1,0,0,0,0,0,0
06.04.2021 04:00,-1.9,763.7,90,4,10.0,5,0,1,0,0,0,0,0,0
06.04.2021 05:00,-1.4,763.6,86,4,11.0,8,0,1,0,0,0,0,0,0
06.04.2021 06:00,-1.3,763.4,85,7,8.0,8,0,1,0,0,0,0,0,0
06.04.2021 07:00,-1.1,763.6,81,4,9.0,5,0,0,0,0,0,1,0,0
06.04.2021 08:00,-0.8,763.4,83,4,9.0,6,0,1,0,0,0,0,0,0
06.04.2021 09:00,-1.3,763.3,85,4,8.0,8,0,1,0,0,0,0,0,0
06.04.2021 10:00,-0.2,763.3,74,4,10.0,5,0,0,0,0,0,0,0,0
06.04.2021 11:00,-0.5,763.5,82,7,10.0,6,0,1,0,0,0,0,0,0
06.04.2021 12:00,0.4,763.4,71,4,9.0,9,0,1,0,0,0,0,0,0
06.04.2021 13:00,1.0,763.4,66,4,10.0,9,0,1,0,0,0,0,0,0
06.04.2021 14:00,1.3,763.3,71,4,9.0,5,0,0,0,0,0,1,0,0
06.04.2021 15:00,2.2,763.3,64,9,10.0,9,0,1,0,0,0,0,0,0
06.04.2021 16:00,1.7,763.5,61,4,11.0,7,0,0,1,0,0,0,0,0
06.04.2021 17:00,0.8,763.6,75,4,12.0,7,0,0,0,0,0,0,0,0
06.04.2021 18:00,1.9,763.3,57,4,12.0,9,0,0,0,0,0,0,0,0
06.04.2021 19:00,1.9,763.3,57,4,13.0,9,0,1,0,0,0,0,0,0
06.04.2021 20:00,1.7,763.1,55,4,12.0,9,0,0,0,0,0,0,0,0
06.04.2021 21:00,1.4,763.6,64,4,13.0,9,0,0,0,0,0,1,0,0
06.04.2021 22:00,1.5,763.7,65,4,10.0,9,0,0,0,0,0,1,0,0
06.04.2021 23:00,0.9,763.7,73,4,10.0,9,0,0,0,0,0,0,0,0
07.04.2021 00:00,1.0,763.9,72,4,7.0,6,0,1,0,0,0,0,0,0
07.04.2021 01:00,0.1,761.9,70,1,3.0,10,0,0,0,0,0,0,0,0
07.04.2021 02:00,-0.4,764.2,88,4,5.0,8,0,1,0,0,0,0,0,0
07.04.2021 03:00,0.4,764.2,74,4,7.0,6,0,1,0,0,0,0,0,0
07.04.2021 04:00,0.2,764.2,73,4,7.0,6,0,0,0,0,0,1,0,0
07.04.2021 05:00,-0.9,764.1,91,9,6.0,4,0,1,0,0,0,0,0,0
07.04.2021 06:00,-0.9,764.1,86,7,7.0,6,0,1,0,0,0,0,0,0
07.04.2021 07:00,-0.5,764.4,83,4,8.0,6,0,1,0,0,0,0,0,0
07.04.2021 08:00,-0.2,764.7,83,7,7.0,7,0,1,0,0,1,0,0,0
07.04.2021 09:00,-0.7,764.8,90,4,6.0,4,0,0,0,0,0,0,0,0
07.04.2021 10:00,-0.3,765.1,88,9,6.0,8,0,1,0,0,0,0,0,0
07.04.2021 11:00,1.1,765.0,76,9,7.0,7,0,1,0,0,0,0,0,0
07.04.2021 12:00,2.6,765.1,74,9,7.0,6,0,0,0,0,0,0,0,0
07.04.2021 13:00,2.4,765.3,66,9,7.0,9,0,0,0,0,0,1,0,0
07.04.2021 14:00,3.2,765.3,52,4,8.0,7,0,0,0,0,0,1,0,0
07.04.2021 15:00,3.2,765.2,57,4,6.0,7,0,0,0,0,0,0,0,0
07.04.2021 16:00,3.1,765.1,65,9,6.0,9,0,0,0,0,0,0,0,0
07.04.2021 17:00,3.2,765.0,61,4,4.0,9,0,0,0,0,0,0,0,0
07.04.2021 18:00,3.5,764.7,60,9,3.0,9,0,0,0,0,0,0,0,0
07.04.2021 19:00,3.3,764.6,60,7,3.0,9,0,0,0,0,0,0,0,0
07.04.2021 20:00,2.8,764.5,63,7,2.0,7,0,0,0,0,0,0,0,0
07.04.2021 21:00,2.1,764.2,69,10,2.0,7,0,0,0,0,0,0,0,0
07.04.2021 22:00,1.7,763.8,69,8,3.0,7,0,0,0,0,0,0,0,0
07.04.2021 23:00,1.7,763.3,68,8,3.0,9,0,0,0,0,0,0,0,0
08.04.2021 00:00,1.3,762.6,65,8,2.0,9,0,0,0,0,0,0,0,0
08.04.2021 01:00,0.1,761.9,70,1,3.0,10,0,0,0,0,0,0,0,0
08.04.2021 02:00,1.3,761.0,65,1,3.0,10,0,0,0,0,0,0,0,0
08.04.2021 03:00,0.8,759.8,71,11,2.0,7,0,0,0,0,0,0,0,0
08.04.2021 04:00,2.6,758.7,65,1,3.0,7,0,0,0,0,0,0,0,0
08.04.2021 05:00,3.0,757.5,70,8,5.0,3,0,0,0,0,0,0,0,0
08.04.2021 06:00,3.8,756.4,72,8,5.0,10,0,0,0,0,0,0,0,0
08.04.2021 07:00,3.8,755.8,75,8,4.0,10,0,0,0,0,0,0,0,0
08.04.2021 08:00,4.8,755.2,73,3,3.0,10,0,0,0,0,0,0,0,0
08.04.2021 09:00,7.3,754.6,65,10,7.0,10,0,0,0,0,0,0,0,0
08.04.2021 10:00,9.2,753.7,59,8,6.0,9,0,0,0,0,0,0,0,0
08.04.2021 11:00,10.2,753.0,55,8,8.0,9,0,0,0,0,0,0,0,0
08.04.2021 12:00,11.0,752.3,55,10,8.0,9,0,0,0,0,0,0,0,0
08.04.2021 13:00,11.0,751.8,54,10,8.0,7,0,0,0,0,0,0,0,0
08.04.2021 14:00,11.9,751.0,49,10,11.0,7,0,0,0,0,0,0,0,0
08.04.2021 15:00,12.3,750.2,48,10,11.0,9,0,0,0,0,0,0,0,0
08.04.2021 16:00,11.2,749.7,51,10,10.0,7,0,0,0,0,0,0,0,0
08.04.2021 17:00,7.6,749.7,73,7,11.0,9,0,0,0,0,0,0,0,0
08.04.2021 18:00,7.0,749.8,79,7,6.0,9,0,0,0,0,0,0,0,0
08.04.2021 19:00,7.3,749.2,66,2,6.0,7,0,0,0,0,0,0,0,0
08.04.2021 20:00,6.1,749.0,56,2,8.0,7,0,0,0,0,0,0,0,0
08.04.2021 21:00,5.6,748.9,50,2,7.0,10,0,0,0,0,0,0,0,0
08.04.2021 22:00,4.9,748.9,53,2,7.0,10,0,0,0,0,0,0,0,0
08.04.2021 23:00,4.5,750.1,66,2,10.0,9,0,0,0,0,0,0,0,0
09.04.2021 00:00,2.5,751.6,87,7,9.0,8,0,0,0,0,0,0,0,0
09.04.2021 01:00,2.3,752.8,88,7,7.0,8,0,0,0,0,0,0,0,0
09.04.2021 02:00,1.9,753.7,87,7,5.0,8,0,0,0,0,0,0,0,0
09.04.2021 03:00,1.3,754.3,84,7,7.0,10,0,0,0,0,0,0,0,0
09.04.2021 04:00,0.8,754.3,84,4,9.0,9,0,1,0,0,0,0,0,0
09.04.2021 05:00,0.7,754.9,79,7,8.0,10,0,1,0,0,0,0,0,0
09.04.2021 06:00,0.5,755.4,75,7,7.0,10,0,0,0,0,0,0,0,0
09.04.2021 07:00,0.3,756.1,73,7,4.0,10,0,0,0,0,0,0,0,0
09.04.2021 08:00,0.9,756.5,69,7,6.0,10,0,0,0,0,0,0,0,0
09.04.2021 09:00,1.6,757.0,65,7,5.0,10,0,0,0,0,0,0,0,0
09.04.2021 10:00,2.2,757.1,59,7,7.0,10,0,0,0,0,0,0,0,0
09.04.2021 11:00,3.2,757.3,55,7,9.0,9,0,0,0,0,0,0,0,0
09.04.2021 12:00,4.1,757.6,49,2,7.0,9,0,0,0,0,0,0,0,0
09.04.2021 13:00,4.5,757.5,48,7,7.0,9,0,0,0,0,0,0,0,0
09.04.2021 14:00,4.7,757.8,47,4,7.0,9,0,0,0,0,0,0,0,0
09.04.2021 15:00,4.5,758.0,51,7,8.0,9,0,0,0,0,0,0,0,0
09.04.2021 16:00,4.2,758.2,55,7,9.0,7,0,0,0,0,0,0,0,0
09.04.2021 17:00,4.8,758.4,52,7,7.0,9,0,0,0,0,0,0,0,0
09.04.2021 18:00,2.4,758.9,69,4,9.0,9,0,0,0,0,0,1,0,0
09.04.2021 19:00,2.3,759.1,70,2,6.0,10,0,0,0,0,0,0,0,0
09.04.2021 20:00,1.5,759.7,68,7,5.0,7,0,1,0,0,0,0,0,0
09.04.2021 21:00,0.6,760.0,85,2,3.0,9,0,1,0,0,0,0,0,0
09.04.2021 22:00,0.1,760.3,90,7,4.0,8,0,1,0,0,0,0,0,0
09.04.2021 23:00,0.1,760.6,83,2,3.0,9,0,1,0,0,0,0,0,0
10.04.2021 00:00,0.2,760.7,81,7,5.0,9,0,0,0,0,0,0,0,0
10.04.2021 01:00,0.1,761.0,80,7,5.0,10,0,0,0,0,0,0,0,0
10.04.2021 02:00,-0.4,761.2,81,2,4.0,10,0,0,0,0,0,0,0,0
10.04.2021 03:00,-0.5,761.2,79,7,5.0,10,0,0,0,0,0,0,0,0
10.04.2021 04:00,-0.8,761.2,79,2,4.0,10,0,0,0,0,0,0,0,0
10.04.2021 05:00,-0.8,761.4,79,2,4.0,10,0,0,0,0,0,0,0,0
10.04.2021 06:00,-0.7,761.5,78,7,5.0,10,0,0,0,0,0,0,0,0
10.04.2021 07:00,-0.7,761.8,77,7,4.0,10,0,0,0,0,0,0,0,0
10.04.2021 08:00,0.4,762.1,74,2,4.0,10,0,0,0,0,0,0,0,0
10.04.2021 09:00,1.7,762.4,71,7,5.0,10,0,0,0,0,0,0,0,0
10.04.2021 10:00,3.2,762.4,67,4,6.0,10,0,0,0,0,0,0,0,0
10.04.2021 11:00,3.9,762.5,65,4,7.0,6,0,0,0,0,0,0,0,0
10.04.2021 12:00,4.5,762.7,56,9,6.0,6,0,0,0,0,0,0,0,0
10.04.2021 13:00,4.3,762.9,60,4,6.0,9,0,0,0,0,0,0,0,0
10.04.2021 14:00,4.8,762.9,64,5,5.0,6,0,0,0,0,0,0,0,0
10.04.2021 15:00,5.2,762.8,60,5,6.0,9,0,0,0,0,0,0,0,0
10.04.2021 16:00,5.3,762.8,51,5,6.0,9,0,0,0,0,0,0,0,0
10.04.2021 17:00,4.1,763.1,60,5,5.0,9,0,0,0,0,0,0,0,0
10.04.2021 18:00,4.3,763.2,50,5,5.0,9,0,0,0,0,0,0,0,0
10.04.2021 19:00,3.2,763.5,61,5,5.0,6,0,0,0,0,0,0,0,0
10.04.2021 20:00,2.4,763.6,67,9,4.0,10,0,0,0,0,0,0,0,0
10.04.2021 21:00,1.6,764.1,70,4,4.0,10,0,0,0,0,0,0,0,0
10.04.2021 22:00,0.9,764.2,73,7,4.0,9,0,0,0,0,0,0,0,0
10.04.2021 23:00,-1.6,764.5,80,5,2.0,9,0,0,0,0,0,0,0,0
11.04.2021 00:00,-0.3,764.5,80,4,3.0,10,0,0,0,0,0,0,0,0
11.04.2021 01:00,-0.2,764.6,79,4,3.0,10,0,0,0,0,0,0,0,0
11.04.2021 02:00,-0.1,764.8,83,9,4.0,6,0,0,0,0,0,0,0,0
11.04.2021 03:00,-0.6,764.5,86,4,3.0,7,0,0,0,0,0,1,0,0
11.04.2021 04:00,-0.8,764.5,84,7,4.0,10,0,0,0,0,0,0,0,0
11.04.2021 05:00,-1.2,764.6,85,9,2.0,9,0,0,0,0,0,0,0,0
11.04.2021 06:00,-0.8,764.5,85,7,6.0,9,0,0,0,0,0,0,0,0
11.04.2021 07:00,-0.9,764.6,83,7,5.0,7,0,1,0,0,0,0,0,0
11.04.2021 08:00,-0.4,764.9,85,4,2.0,6,0,1,0,0,0,0,0,0
11.04.2021 09:00,1.2,764.8,73,4,7.0,10,0,1,0,0,0,0,0,0
11.04.2021 10:00,2.6,764.8,63,4,8.0,10,0,0,0,0,0,0,0,0
11.04.2021 11:00,2.2,765.0,68,4,8.0,8,0,0,0,0,0,0,0,0
11.04.2021 12:00,4.2,764.8,53,4,8.0,9,0,0,0,0,0,0,0,0
11.04.2021 13:00,3.7,765.1,55,9,8.0,9,0,0,0,0,0,0,0,0
11.04.2021 14:00,2.9,765.4,67,5,6.0,6,0,0,0,0,0,0,0,0
11.04.2021 15:00,3.2,765.6,70,9,7.0,9,0,1,0,0,0,0,0,0
11.04.2021 16:00,2.2,765.5,77,9,6.0,6,0,1,0,0,0,0,0,0
11.04.2021 17:00,4.6,765.4,56,4,8.0,6,0,1,0,0,0,0,0,0
11.04.2021 18:00,3.0,765.7,72,4,4.0,6,0,0,0,0,0,1,0,0
11.04.2021 19:00,3.4,766.0,60,9,6.0,9,0,0,0,0,0,0,0,0
11.04.2021 20:00,1.6,766.5,78,7,5.0,7,0,0,0,0,0,1,0,0
11.04.2021 21:00,0.6,766.9,85,7,5.0,8,0,0,0,0,0,0,0,0
11.04.2021 22:00,0.3,767.2,94,7,5.0,5,0,1,0,0,0,0,0,0
11.04.2021 23:00,0.1,767.3,93,0,0.0,5,0,0,0,0,0,1,0,0
12.04.2021 00:00,0.1,767.6,92,4,6.0,10,0,1,0,0,1,0,0,0
12.04.2021 01:00,2.2,772.9,78,5,1.0,10,0,0,0,0,0,0,0,0
12.04.2021 02:00,0.1,768.1,92,4,5.0,9,0,0,0,0,0,0,0,0
12.04.2021 03:00,-0.4,768.1,91,5,4.0,9,0,0,0,0,0,0,0,0
12.04.2021 04:00,0.4,768.2,84,7,6.0,9,0,1,0,0,0,0,0,0
12.04.2021 05:00,0.0,768.4,84,4,7.0,10,0,0,0,0,0,0,0,0
12.04.2021 06:00,-0.2,768.7,84,4,5.0,10,0,0,0,0,0,0,0,0
12.04.2021 07:00,-0.1,769.0,80,7,6.0,10,0,0,0,0,0,0,0,0
12.04.2021 08:00,0.5,769.5,76,7,5.0,10,0,0,0,0,0,0,0,0
12.04.2021 09:00,2.0,769.8,72,7,5.0,10,0,0,0,0,0,0,0,0
12.04.2021 10:00,3.7,769.9,66,4,7.0,10,0,0,0,0,0,0,0,0
12.04.2021 11:00,4.5,770.2,61,4,7.0,10,0,0,0,0,0,0,0,0
12.04.2021 12:00,5.2,770.2,57,4,8.0,9,0,0,0,0,0,0,0,0
12.04.2021 13:00,7.0,770.4,50,9,7.0,9,0,0,0,0,0,0,0,0
12.04.2021 14:00,6.6,770.5,48,9,7.0,9,0,0,0,0,0,0,0,0
12.04.2021 15:00,6.6,770.8,46,9,7.0,9,0,0,0,0,0,0,0,0
12.04.2021 16:00,6.4,770.8,47,9,6.0,7,0,0,0,0,0,0,0,0
12.04.2021 17:00,7.2,770.8,38,5,5.0,7,0,0,0,0,0,0,0,0
12.04.2021 18:00,6.2,771.1,51,9,5.0,7,0,0,0,0,0,0,0,0
12.04.2021 19:00,5.5,771.5,59,9,4.0,3,0,0,0,0,0,0,0,0
12.04.2021 20:00,5.1,771.8,63,4,3.0,7,0,0,0,0,0,0,0,0
12.04.2021 21:00,4.1,772.1,68,4,4.0,7,0,0,0,0,0,0,0,0
12.04.2021 22:00,3.3,772.3,72,7,4.0,3,0,0,0,0,0,0,0,0
12.04.2021 23:00,3.4,772.4,70,7,4.0,7,0,0,0,0,0,0,0,0
13.04.2021 00:00,2.6,772.6,76,2,4.0,7,0,0,0,0,0,0,0,0
13.04.2021 01:00,2.2,772.9,78,5,1.0,10,0,0,0,0,0,0,0,0
13.04.2021 02:00,1.8,772.9,77,2,4.0,10,0,0,0,0,0,0,0,0
13.04.2021 03:00,1.3,772.9,76,2,4.0,10,0,0,0,0,0,0,0,0
13.04.2021 04:00,1.2,773.0,76,2,5.0,10,0,0,0,0,0,0,0,0
13.04.2021 05:00,0.9,773.1,77,13,1.0,10,0,0,0,0,0,0,0,0
13.04.2021 06:00,0.3,773.2,83,16,1.0,10,0,0,0,0,0,0,0,0
13.04.2021 07:00,-2.1,773.5,87,5,2.0,10,0,0,0,0,0,0,0,0
13.04.2021 08:00,0.2,773.8,87,7,3.0,7,0,0,0,0,0,0,0,0
13.04.2021 09:00,3.0,773.8,64,4,4.0,7,0,0,0,0,0,0,0,0
13.04.2021 10:00,4.2,774.1,63,4,5.0,9,0,0,0,0,0,0,0,0
13.04.2021 11:00,5.6,774.1,62,4,4.0,9,0,0,0,0,0,0,0,0
13.04.2021 12:00,6.8,774.1,55,4,3.0,9,0,0,0,0,0,0,0,0
13.04.2021 13:00,6.7,774.0,46,9,4.0,9,0,0,0,0,0,0,0,0
13.04.2021 14:00,7.2,774.0,42,5,4.0,7,0,0,0,0,0,0,0,0
13.04.2021 15:00,8.0,773.9,48,9,4.0,9,0,0,0,0,0,0,0,0
13.04.2021 16:00,7.8,774.0,42,9,5.0,9,0,0,0,0,0,0,0,0
13.04.2021 17:00,6.2,774.1,59,1,4.0,7,0,0,0,0,0,0,0,0
13.04.2021 18:00,6.2,774.2,57,3,3.0,7,0,0,0,0,0,0,0,0
13.04.2021 19:00,5.5,774.4,58,1,3.0,7,0,0,0,0,0,0,0,0
13.04.2021 20:00,3.6,774.7,64,1,4.0,10,0,0,0,0,0,0,0,0
13.04.2021 21:00,3.4,775.0,64,1,2.0,10,0,0,0,0,0,0,0,0
13.04.2021 22:00,2.6,775.2,71,3,2.0,10,0,0,0,0,0,0,0,0
13.04.2021 23:00,1.3,775.3,74,13,1.0,10,0,0,0,0,0,0,0,0
14.04.2021 00:00,0.2,775.3,82,4,1.0,10,0,0,0,0,0,0,0,0
14.04.2021 01:00,0.4,776.7,85,5,1.0,10,0,0,0,0,0,0,0,0
14.04.2021 02:00,-1.5,775.3,88,17,0.0,10,0,0,0,0,0,0,0,0
14.04.2021 03:00,-2.6,775.5,90,14,2.0,10,0,0,0,0,0,0,0,0
14.04.2021 04:00,-2.5,775.5,92,5,1.0,9,0,0,0,0,0,0,0,0
14.04.2021 05:00,-2.7,775.4,92,5,1.0,9,0,0,0,0,0,0,0,0
14.04.2021 06:00,-3.3,775.6,93,9,1.0,10,0,0,0,0,0,0,0,0
14.04.2021 07:00,-2.5,775.8,90,14,1.0,9,0,0,0,0,0,0,0,0
14.04.2021 08:00,-0.4,776.0,87,5,2.0,9,0,0,0,0,0,0,0,0
14.04.2021 09:00,3.4,775.9,78,5,2.0,10,0,0,0,0,0,0,0,0
14.04.2021 10:00,6.3,775.9,63,9,3.0,10,0,0,0,0,0,0,0,0
14.04.2021 11:00,8.1,776.0,47,5,2.0,10,0,0,0,0,0,0,0,0
14.04.2021 12:00,9.8,775.8,50,15,2.0,10,0,0,0,0,0,0,0,0
14.04.2021 13:00,9.6,775.7,47,15,2.0,10,0,0,0,0,0,0,0,0
14.04.2021 14:00,10.3,775.8,50,13,4.0,10,0,0,0,0,0,0,0,0
14.04.2021 15:00,10.0,775.7,47,12,4.0,10,0,0,0,0,0,0,0,0
14.04.2021 16:00,9.9,775.7,49,12,4.0,10,0,0,0,0,0,0,0,0
14.04.2021 17:00,9.2,775.7,49,12,4.0,10,0,0,0,0,0,0,0,0
14.04.2021 18:00,8.4,775.8,50,12,4.0,9,0,0,0,0,0,0,0,0
14.04.2021 19:00,7.3,775.8,56,12,3.0,10,0,0,0,0,0,0,0,0
14.04.2021 20:00,6.0,776.0,59,6,2.0,10,0,0,0,0,0,0,0,0
14.04.2021 21:00,5.2,776.4,69,1,3.0,10,0,0,0,0,0,0,0,0
14.04.2021 22:00,3.7,776.5,75,11,1.0,10,0,0,0,0,0,0,0,0
14.04.2021 23:00,3.4,776.5,78,5,1.0,10,0,0,0,0,0,0,0,0
15.04.2021 00:00,1.0,776.7,82,17,0.0,10,0,0,0,0,0,0,0,0
15.04.2021 01:00,1.6,774.6,88,1,4.0,10,0,0,0,0,0,0,0,0
15.04.2021 02:00,-0.9,776.6,87,5,1.0,10,0,0,0,0,0,0,0,0
15.04.2021 03:00,-1.7,776.7,90,5,1.0,10,0,0,0,0,0,0,0,0
15.04.2021 04:00,-1.6,776.7,90,14,1.0,10,0,0,0,0,0,0,0,0
15.04.2021 05:00,-2.3,776.6,92,5,1.0,10,0,0,0,0,0,0,0,0
15.04.2021 06:00,-2.6,776.5,93,5,1.0,10,0,0,0,0,0,0,0,0
15.04.2021 07:00,-2.4,776.8,92,15,1.0,10,0,0,0,0,0,0,0,0
